campaign,filename,extension,TELESCOP,INSTRUME,CHANNEL,MODULE,OUTPUT,RADESYS,EQUINOX,WCSAXES,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,A_ORDER,B_ORDER,A_2_0,A_0_2,A_1_1,B_2_0,B_0_2,B_1_1,AP_ORDER,BP_ORDER,AP_1_0,AP_0_1,AP_2_0,AP_0_2,AP_1_1,BP_1_0,BP_0_1,BP_2_0,BP_0_2,BP_1_1
7,ktwo2015331045232-c07_ffi-cal.fits,28,Kepler,Kepler Photometer,28,9,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,290.0231546184627,-18.876541408747773,533.0,521.0,-0.001031161858386,0.0003961989266280696,-0.0003956873656194,-0.001030963240382,2,2,6.214133832706027e-07,1.009088399661e-07,3.68210330927896e-07,1.844757903441066e-07,7.421201551672566e-07,5.301689465948448e-07,2,2,1.766309968647e-07,-1.672508682288e-06,-5.956009986609e-07,-1.180213127129e-07,-3.72990119220404e-07,5.187487882744842e-07,-3.664026977757e-06,-1.595859760316e-07,-7.459293793366e-07,-5.148197729949e-07
7,ktwo2015331045232-c07_ffi-cal.fits,29,Kepler,Kepler Photometer,29,10,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,289.41418126462565,-17.372200720487093,533.0,521.0,-0.001033301523461,-0.000389641336819,-0.0003901126293208,0.001033695875955,2,2,8.876478623852041e-07,4.360523532109e-08,5.697109027157076e-07,2.127416872518e-08,4.58954332995408e-07,5.076983665230738e-07,2,2,-6.254503333276e-06,5.137285479344968e-07,-8.704259541246e-07,-4.819522006438e-08,-5.5766608711e-07,-5.62101531744719e-07,-2.882245551883e-06,-3.97731639571e-08,-4.332344585555e-07,-4.959704953026e-07
7,ktwo2015331045232-c07_ffi-cal.fits,30,Kepler,Kepler Photometer,30,10,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.1556710961497,-17.820370367327985,533.0,521.0,0.001036031107824,-0.0003833740059076,0.0003830310904209,0.001036040710361,2,2,3.734103180764312e-07,1.8652326915e-07,5.693126815830757e-07,-8.775990078701e-08,3.495495226083093e-07,4.819283563475947e-07,2,2,-7.061710252948e-06,2.324276799663571e-06,-3.99813829836e-07,-1.679688651086e-07,-5.476055595924e-07,2.49462567573e-06,3.410672534114e-06,1.170725809106e-07,-3.589742712194e-07,-5.037445759342e-07
7,ktwo2015331045232-c07_ffi-cal.fits,31,Kepler,Kepler Photometer,31,10,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.70529496026256,-16.65764458671871,533.0,521.0,0.001036770743663957,0.0003805083718143602,0.0003809999761227892,-0.001037029444954,2,2,6.02859813978146e-07,1.136330311256e-07,6.599704508033038e-07,8.024994420410794e-08,6.292963230593514e-07,3.445576601960116e-07,2,2,6.40432128289409e-07,3.317722877062726e-07,-6.039778027576e-07,-1.102590295937e-07,-6.562594436011e-07,1.580542722348877e-06,5.826287082529498e-07,-8.181891949458e-08,-6.278942179361e-07,-3.488193756988e-07
7,ktwo2015331045232-c07_ffi-cal.fits,32,Kepler,Kepler Photometer,32,10,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.9571261235755,-16.21230488352142,533.0,521.0,-0.001034466850853,0.0003875352361357111,-0.0003870955058516,-0.001034389640122,2,2,6.51404069451316e-07,2.050409323811231e-07,4.116313118433e-07,1.140343708301e-07,6.182527603681518e-07,4.785305063692692e-07,2,2,6.325577441474561e-06,-1.584787586439e-07,-6.453404493784e-07,-2.08812489303e-07,-4.244106242707e-07,-1.686247750571e-06,1.738039812453e-06,-1.117564765294e-07,-6.305538573454e-07,-4.855255046952e-07
7,ktwo2015331045232-c07_ffi-cal.fits,33,Kepler,Kepler Photometer,33,11,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,289.1424580421655,-28.360015625875597,533.0,521.0,0.00103283448906,0.0003911690449296,0.0003914806309929852,-0.001033231608368,2,2,6.663117583185589e-07,1.690323022183e-07,3.614637245828e-07,4.890609226989039e-08,4.332861043727e-07,2.30072833040651e-07,2,2,1.894713658758e-06,5.469167555689443e-07,-6.563992297344e-07,-1.710931277099e-07,-3.822126930973e-07,-4.2135056845642e-06,9.772878581441332e-07,-4.699476703022e-08,-4.363592433981e-07,-2.239977332441e-07
7,ktwo2015331045232-c07_ffi-cal.fits,34,Kepler,Kepler Photometer,34,11,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,290.497422618902,-27.89959753852569,533.0,521.0,-0.001028647672888,0.000403095160087,-0.0004025887391805,-0.00102842543075,2,2,4.36656456673912e-07,1.039026763027e-07,3.553306527750682e-07,4.430283690964e-07,6.199611666868164e-07,6.288397326701231e-07,2,2,3.564226576400341e-06,1.826398751288e-06,-4.49451021330397e-07,-1.073396732644e-07,-3.498200001044e-07,2.408478020431e-06,-4.16127058476735e-06,-4.3547904878273e-07,-6.100023551971e-07,-6.193245151631e-07
7,ktwo2015331045232-c07_ffi-cal.fits,35,Kepler,Kepler Photometer,35,11,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,291.015577877783,-29.055294783518065,533.0,521.0,-0.001026596427606,-0.0004074072832427,-0.000407883351383417,0.001026755331998,2,2,4.777260715101947e-07,1.337762840921358e-07,2.97225137720357e-07,1.250471571222e-07,6.840448420151663e-07,6.214145952815822e-07,2,2,-4.226464130907e-06,-2.11287212528e-06,-4.911482187422e-07,-1.241592670626e-07,-3.183558803767e-07,-2.27559216520958e-06,-6.143246977039e-07,-1.144193202082e-07,-6.890562766204e-07,-6.019276260185e-07
7,ktwo2015331045232-c07_ffi-cal.fits,36,Kepler,Kepler Photometer,36,11,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,289.64780009346225,-29.520980873566685,533.0,521.0,0.001031439705785586,-0.0003958421094406,0.0003955878017198,0.00103144075119,2,2,3.997919099341914e-07,-5.10469368542e-08,2.755460352271501e-07,-4.777307927025e-08,4.79614167135916e-07,3.426959328529886e-07,2,2,-1.141026641407e-07,6.00086634437368e-07,-3.98943802169e-07,4.813286392245e-08,-2.787845435702e-07,7.810308798635948e-08,5.113920206352401e-07,4.696547224062083e-08,-4.794466661283e-07,-3.454152203872e-07
7,ktwo2015331045232-c07_ffi-cal.fits,37,Kepler,Kepler Photometer,37,12,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.01812878215884,-25.6854483378165,533.0,521.0,0.001036075298587764,0.0003833127908061951,0.0003835003629448,-0.001037038754717,2,2,2.171567042332e-06,7.784394960252602e-07,3.39079671754514e-07,4.865730288177268e-06,-5.279511061252e-07,3.862347107689302e-07,2,2,3.829279017334207e-06,4.463452891858347e-06,-2.162424736781e-06,-7.83812017734628e-07,-3.46192619050724e-07,6.350178663934173e-06,-4.143993786304e-07,-4.868649398461e-06,5.221153290550085e-07,-3.933595375266e-07
7,ktwo2015331045232-c07_ffi-cal.fits,38,Kepler,Kepler Photometer,38,12,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,289.34614889889264,-25.23587868738241,533.0,521.0,-0.001032023480475,0.000393935819838,-0.0003929015364831,-0.001031835514743,2,2,3.069445381273e-08,-1.54615669342e-06,-1.360276104259e-07,2.683555212689755e-07,9.533755524433729e-07,4.756564408314241e-07,2,2,-5.629850699713e-07,2.491586239834079e-06,-2.994427917914e-08,1.539025496383e-06,1.40876756094e-07,8.775641451895903e-06,-1.409700023767e-06,-2.503016505042e-07,-9.76533129517068e-07,-4.746206557181e-07
7,ktwo2015331045232-c07_ffi-cal.fits,39,Kepler,Kepler Photometer,39,12,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,289.83977763009324,-26.393211514472267,533.0,521.0,-0.001030436932637,-0.0003963250193419,-0.0003971134771193,0.00103114330453,2,2,1.66039727070741e-06,1.810217262285144e-06,3.368458064447e-06,6.629542598878103e-07,1.145277705954021e-06,9.64883529964395e-07,2,2,5.863481830292663e-06,8.742114044895859e-06,-1.658941393865e-06,-1.804752826659e-06,-3.343525658272e-06,2.511200367122e-06,3.22465726458e-06,-6.533400238664e-07,-1.1418792823568e-06,-9.532998155351e-07
7,ktwo2015331045232-c07_ffi-cal.fits,40,Kepler,Kepler Photometer,40,12,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.50030449394427,-26.847268668857087,533.0,521.0,0.001034248340038,-0.0003847604319654,0.0003860031239732109,0.001035442805336,2,2,1.515661086708e-06,-3.201051565019e-06,8.025883022154857e-06,1.051288622253e-06,1.102286863871e-07,2.354926213255e-07,2,2,6.377866333566565e-06,5.772475101814941e-07,-1.509551232955e-06,3.19519895529998e-06,-8.022705367099e-06,-5.87403617525337e-07,4.01848685297971e-06,-1.051625528407e-06,-1.084399269414e-07,-2.400056399453e-07
7,ktwo2015331045232-c07_ffi-cal.fits,41,Kepler,Kepler Photometer,41,13,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.94213290357663,-22.99991548332261,533.0,521.0,0.00103849866713,0.0003758969370858654,0.0003763385988869076,-0.001038652810369,2,2,5.232298586931412e-07,8.862249581387328e-08,4.637442333004619e-07,3.131160835202e-07,5.719014095723654e-07,5.373042939813086e-07,2,2,1.137269005043e-06,2.207702917217355e-06,-5.27129267375e-07,-8.82485396145426e-08,-4.729488864963e-07,2.068426700711e-06,8.094704177763669e-07,-3.075156830335e-07,-5.69228890288e-07,-5.456605627557e-07
7,ktwo2015331045232-c07_ffi-cal.fits,42,Kepler,Kepler Photometer,42,13,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.24591605956255,-22.558636506527144,533.0,521.0,-0.001035194686922,0.0003855912532750859,-0.0003850701557471,-0.00103497359473,2,2,6.645526670424588e-07,2.23616453088e-07,3.588594506666e-07,3.906948882747e-08,5.023953476361935e-07,5.894599818236089e-07,2,2,2.610982320075212e-06,-8.396508010955e-07,-6.76522574419143e-07,-2.192624167522e-07,-3.665061591499e-07,6.312220983341394e-06,1.628857081115e-06,-6.606148005567e-08,-4.948674547692e-07,-5.937286253214e-07
7,ktwo2015331045232-c07_ffi-cal.fits,43,Kepler,Kepler Photometer,43,13,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,288.71868216768326,-23.720142931325068,533.0,521.0,-0.001033759911932,-0.000388408628661,-0.0003888613304027,0.001033964897877,2,2,7.69506784907354e-07,1.737816475553e-07,4.973348104497958e-07,2.954980632192e-07,6.243562338370056e-07,4.38093137067636e-07,2,2,4.359182344284189e-06,6.615070434759534e-07,-7.754208363031e-07,-1.781107630943e-07,-4.781782702306e-07,7.42435338194334e-06,-1.155501373064e-06,-2.983174078829e-07,-6.166304948682e-07,-4.42372576716471e-07
7,ktwo2015331045232-c07_ffi-cal.fits,44,Kepler,Kepler Photometer,44,13,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.40495507220965,-24.16526588490679,533.0,521.0,0.001037557657413,-0.0003793677361159,0.0003790399213437,0.001037232922969,2,2,5.534528267508579e-07,1.275291081471998e-07,3.955236659563134e-07,4.938688082508974e-07,6.620920998483869e-07,1.393741173523e-07,2,2,4.116046758588721e-06,5.96605084238878e-08,-5.604019990563e-07,-1.232143722931e-07,-3.871558707494e-07,1.451937437931336e-07,-6.070241645135e-06,-5.034761449451e-07,-6.615865035118e-07,-1.52391415151012e-07
7,ktwo2015331045232-c07_ffi-cal.fits,45,Kepler,Kepler Photometer,45,14,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.6427475223743,-21.043094944867075,533.0,521.0,-0.001037481505906,-0.0003788897205004,-0.0003790766301009,0.001037662967933,2,2,5.818361887511815e-07,-2.127797568968e-07,3.144031814345377e-07,-4.345081844994e-07,4.451923477201677e-07,6.533888601254063e-07,2,2,7.510345797672187e-07,8.510363948385765e-07,-5.853597129532e-07,2.21783194293e-07,-3.0722542046698e-07,2.280947793388e-06,-3.05537984498e-06,4.469441736499e-07,-4.53062412743217e-07,-6.464634947478e-07
7,ktwo2015331045232-c07_ffi-cal.fits,46,Kepler,Kepler Photometer,46,14,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.3501152872669,-21.477683259586893,533.0,521.0,0.001040572750256,-0.0003708639051985,0.0003703445537090464,0.001040409668251088,2,2,8.641482455080004e-07,-1.234513555466e-07,4.604011605894984e-07,-1.108106488352e-07,5.363701752240027e-07,5.03278511146503e-07,2,2,1.416249271536e-07,1.025603098734e-06,-8.68674970532488e-07,1.325439149495e-07,-4.67312976437e-07,-3.423648446979e-06,4.285953710486313e-06,9.15108992152906e-08,-5.134132155394e-07,-5.169824167037e-07
7,ktwo2015331045232-c07_ffi-cal.fits,47,Kepler,Kepler Photometer,47,14,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.90539234136713,-20.307584998514255,533.0,521.0,0.001041085987975,0.0003684598060147,0.0003689641268070222,-0.001041335066292,2,2,1.016280357192e-06,1.605505008293584e-07,5.70414260077954e-07,-7.81550763616e-07,3.110190083770707e-07,4.35846599097e-07,2,2,2.563310758203642e-06,-5.191502632738e-06,-1.020813040852e-06,-1.540783871802e-07,-5.682827446828e-07,-1.622589822183e-06,-1.28364770399e-06,7.813559823824922e-07,-3.055905462499e-07,-4.415690579257e-07
7,ktwo2015331045232-c07_ffi-cal.fits,48,Kepler,Kepler Photometer,48,14,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.188945753132,-19.875273961857754,533.0,521.0,-0.001038535871842,0.0003770109329241054,-0.0003765594819884,-0.001038198539805,2,2,6.4546959119808e-07,-6.040729613913e-08,6.612581321961939e-07,-2.141302813208e-08,5.107972009413821e-07,3.482409958986081e-07,2,2,-4.347465955966e-06,-2.802073987932e-07,-6.219964923698e-07,6.228588408147674e-08,-6.777988742185e-07,-4.199490672965e-06,2.216482614716522e-06,2.101754167377245e-08,-5.080849427206e-07,-3.860700342071e-07
7,ktwo2015331045232-c07_ffi-cal.fits,49,Kepler,Kepler Photometer,49,15,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.60800996110635,-18.353364339195785,533.0,521.0,-0.001039356361447,-0.0003732889819334,-0.0003737775350818,0.001039550350667,2,2,6.553308419179782e-07,2.050854412462e-07,5.303386018940407e-07,2.031574037605e-07,5.048062597652491e-07,6.32290495958336e-07,2,2,3.469139050819236e-08,5.826843317409e-06,-6.590284072083e-07,-2.09043270229e-07,-5.381358137668e-07,-1.745678905922e-06,2.834332968431465e-06,-1.94888084606e-07,-5.185038934286e-07,-6.308754703947e-07
7,ktwo2015331045232-c07_ffi-cal.fits,50,Kepler,Kepler Photometer,50,15,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.3351137297919,-18.78233426945812,533.0,521.0,0.00104215844013,-0.0003665595586689,0.0003661774820872873,0.001041997437545,2,2,5.834075129720931e-07,2.375710324386e-07,3.881667409643e-07,1.366636412044e-07,6.493021022029114e-07,4.065761741607e-07,2,2,-1.883942233667e-06,3.674817246115043e-06,-5.985335538715e-07,-2.185429217538e-07,-3.81846225190061e-07,-1.139080246057e-06,1.79298642623e-06,-1.348439885094e-07,-6.393371346883e-07,-4.183624599126e-07
7,ktwo2015331045232-c07_ffi-cal.fits,51,Kepler,Kepler Photometer,51,15,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,284.9028920149307,-17.610646433595953,533.0,521.0,0.001042982595656,0.0003634986609885,0.0003639307260423783,-0.001043205977287,2,2,6.578601022489237e-07,2.272891394073784e-07,5.56693654984104e-07,9.295559767054149e-08,7.62843958867782e-07,3.376291121537e-07,2,2,3.973733336503304e-07,-7.935062493149e-07,-6.535301242231e-07,-2.31851081498e-07,-5.587405646917e-07,-1.737715831089e-06,3.951258431440776e-06,-9.342032084787e-08,-7.638485373433e-07,-3.441109545067e-07
7,ktwo2015331045232-c07_ffi-cal.fits,52,Kepler,Kepler Photometer,52,15,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.168601764089,-17.18493017989625,533.0,521.0,-0.001040594241984,0.0003709534153601129,-0.0003704347862564,-0.001040523083832,2,2,5.864580751892533e-07,-3.538023925168e-08,5.10572256985592e-07,2.716005834145306e-07,5.265342100860138e-07,4.177107964584705e-07,2,2,2.67859973315e-06,2.45035009642e-06,-5.729139641523e-07,3.627262225552934e-08,-5.037411239443e-07,1.331000982022e-06,-2.403998006332e-06,-2.602869890103e-07,-5.292853643988e-07,-4.118676364437e-07
7,ktwo2015331045232-c07_ffi-cal.fits,53,Kepler,Kepler Photometer,53,16,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.0892782982308,-29.337748919150982,533.0,521.0,0.001041600660253,0.0003666846317369743,0.0003669869102023,-0.001042140775704,2,2,1.031932427369e-06,-1.947054191552e-07,6.444503856632677e-07,-4.13165971213e-08,8.608173515548376e-07,1.471592639075e-07,2,2,-2.716484301545e-06,9.975144471531857e-07,-1.034031687489e-06,1.920417184808e-07,-6.49529265989e-07,-1.306698272923e-07,-9.425780432753e-07,3.73871248091e-08,-8.510753136322e-07,-1.410458283685e-07
7,ktwo2015331045232-c07_ffi-cal.fits,54,Kepler,Kepler Photometer,54,16,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.4690598149471,-28.90535154320732,533.0,521.0,-0.001037163362252,0.0003792226959941,-0.0003790154900271,-0.00103735702942136,2,2,3.579590496906996e-07,1.151227819079e-06,1.261022109991e-07,5.944581273556083e-07,3.855666667145219e-07,-1.501890602332e-07,2,2,-2.402560154984e-06,3.093602890713e-06,-3.593602782869e-07,-1.146943566819e-06,-1.215844308289e-07,-1.040426121937e-06,3.589276694722e-06,-6.17284941072e-07,-3.817025546356e-07,1.562972665826e-07
7,ktwo2015331045232-c07_ffi-cal.fits,55,Kepler,Kepler Photometer,55,16,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,287.96120522731314,-30.067448468326415,533.0,521.0,-0.001034977781079,-0.0003838235051124,-0.0003843267113194,0.00103574120015958,2,2,3.521409827404794e-08,-8.958193518278e-07,1.010872378042e-06,-5.867074307492e-06,6.286698324518631e-07,-4.705669339236e-07,2,2,9.850905808623941e-07,4.862679843746e-06,-3.472921259905e-08,9.001890400495834e-07,-9.831101924179e-07,1.003927833141e-05,-5.948791207315e-06,5.859728038327581e-06,-6.359217763135e-07,4.524481706523367e-07
7,ktwo2015331045232-c07_ffi-cal.fits,56,Kepler,Kepler Photometer,56,16,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.56796250845986,-30.505353711343968,533.0,521.0,0.00104029491328,-0.00037088815808,0.0003705253065006773,0.001040561427132,2,2,1.035233603185e-06,8.902529036649502e-08,3.048997055163414e-07,1.201048198065e-07,4.46807433885175e-07,3.454785355823e-07,2,2,-8.233383811275e-07,-4.306945694045e-06,-1.038377301466e-06,-9.545349839631e-08,-2.936155619023e-07,8.787392225487543e-06,7.154349855287952e-07,-1.132884168904e-07,-4.493837790706e-07,-3.199063317644e-07
7,ktwo2015331045232-c07_ffi-cal.fits,57,Kepler,Kepler Photometer,57,17,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.0201036269755,-26.644211639796293,533.0,521.0,0.001044403752191,0.0003593587901448,0.0003600702092636,-0.001044437753295,2,2,6.119184454381967e-07,6.792309851337946e-07,4.781976662351883e-07,-1.666136923535e-07,5.433275889538157e-08,1.339664214731e-07,2,2,-8.344761482626e-07,9.729701941981728e-07,-6.087262119061e-07,-6.799730326411e-07,-4.772992968521e-07,2.261093599846e-06,7.552930297822756e-07,1.584917695124921e-07,-5.741091339474e-08,-1.34106387694e-07
7,ktwo2015331045232-c07_ffi-cal.fits,58,Kepler,Kepler Photometer,58,17,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.3697864260806,-26.22089044255788,533.0,521.0,-0.001040612792609,0.0003710746793051,-0.0003707666662331,-0.001040259740477,2,2,7.101122752457142e-07,-1.551615397104e-07,4.350331302477825e-07,-1.470909980103e-06,1.168497978541e-07,1.590211096354067e-07,2,2,-6.19610445411e-06,2.995276667541e-06,-7.09272882806628e-07,1.621702814335e-07,-4.683505796286e-07,6.319947761616609e-06,4.487514136252094e-06,1.458980900167e-06,-1.059769261393e-07,-1.536574488e-07
7,ktwo2015331045232-c07_ffi-cal.fits,59,Kepler,Kepler Photometer,59,17,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,286.83958778999687,-27.387532754563814,533.0,521.0,-0.001038884076899,-0.0003743841307295,-0.0003751517266102,0.00103900283986,2,2,3.105008934969e-07,9.792440399437765e-07,5.211958391656399e-07,-2.348445448031e-07,1.327334873025e-06,5.002968383282348e-07,2,2,6.441203210726e-06,-4.181395818879e-06,-3.153516317215e-07,-9.87112626011497e-07,-5.14169531852e-07,-2.250923128125e-06,-5.71937683407e-08,2.062150221403e-07,-1.28187190423e-06,-4.829562944514e-07
7,ktwo2015331045232-c07_ffi-cal.fits,60,Kepler,Kepler Photometer,60,17,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.47748866025324,-27.815526792404953,533.0,521.0,0.001043404539107,-0.0003633401836374,0.0003633113390306502,0.001043140296853,2,2,7.99149562805304e-07,-1.357869606799e-08,4.192985965862e-07,-3.187363571701e-08,9.002785335160622e-07,8.709226643455213e-07,2,2,1.368268713411174e-06,4.510196201586295e-07,-7.984232566658e-07,1.288090147356e-08,-4.327998168657e-07,-7.667033692181e-07,1.429056122388e-06,3.28014608559061e-08,-8.94041625664727e-07,-8.715026839588e-07
7,ktwo2015331045232-c07_ffi-cal.fits,61,Kepler,Kepler Photometer,61,18,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.2943781845431,-23.51488466716137,533.0,521.0,0.0003641092465289832,-0.001042857101073,-0.001042729281253,-0.000363332903161597,2,2,8.1526591430872e-07,-4.32726291386059e-07,5.691416080483077e-07,1.845819387509e-07,2.91319180977817e-07,1.860072309049e-07,2,2,1.985723636270955e-06,1.439259235111799e-06,-8.24010959595e-07,4.35935802846e-07,-5.791025242242e-07,-1.22577139141e-06,-4.44489857550399e-07,-1.843301072855e-07,-2.934196223024e-07,-1.866898670644e-07
7,ktwo2015331045232-c07_ffi-cal.fits,62,Kepler,Kepler Photometer,62,18,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,285.758740997952,-24.723200498931874,533.0,521.0,-0.0003671345223311,-0.001041483111964,0.001041753513465,-0.0003673878624046,2,2,4.891936227966214e-07,6.681288531376117e-07,7.18955512118912e-07,7.067775322517643e-08,3.976329501984e-07,4.667428168123857e-07,2,2,-9.855228874141e-07,3.989354333688e-07,-4.898657872173e-07,-6.67176820247281e-07,-7.097187991068e-07,6.468533996262783e-07,-6.174365887562e-07,-7.118426476435e-08,-3.942953865862e-07,-4.648898105861e-07
7,ktwo2015331045232-c07_ffi-cal.fits,63,Kepler,Kepler Photometer,63,18,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,284.4640984989683,-25.129878408367684,533.0,521.0,-0.0003568581599952,0.001045420159119,0.001045360509723,0.0003566009677007,2,2,2.228624504897e-07,5.416285869958771e-07,1.204187233146e-07,5.922894413727e-08,7.524080606108104e-07,3.900459241675e-07,2,2,-1.389405241284e-06,-2.974174034318e-07,-2.209233076051e-07,-5.43567263509818e-07,-1.202365397537e-07,-9.497573443436e-07,2.968963449247873e-06,-5.945829314243e-08,-7.482936312885e-07,-3.9080727376e-07
7,ktwo2015331045232-c07_ffi-cal.fits,64,Kepler,Kepler Photometer,64,18,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,284.0117634382678,-23.917269372219494,533.0,521.0,0.000353085202704898,0.001046454130581,-0.00104661811703,0.000353523108942,2,2,6.569070740626028e-07,-9.96136563964395e-09,4.93462439426234e-07,1.335520825715597e-07,5.125361566224983e-07,6.190124685731433e-07,2,2,2.243871755788962e-07,-5.818851803489e-06,-6.570385447517e-07,9.929149911602706e-09,-5.05224491040738e-07,-1.341025236354e-05,8.304722385111338e-07,-1.078317551524e-07,-5.340822286654e-07,-6.06902965684696e-07
7,ktwo2015331045232-c07_ffi-cal.fits,65,Kepler,Kepler Photometer,65,19,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,284.2914903734946,-20.814471926050615,533.0,521.0,0.000357222764194,-0.001045185926257,-0.001045215695793,-0.0003565376117577,2,2,2.886708341427501e-07,7.991696631415607e-07,6.761040752948579e-07,-1.20607482006e-07,1.208530236957e-06,5.279140085267883e-07,2,2,-1.447485694378e-06,7.497459301514012e-07,-2.820323102453e-07,-8.047876463126e-07,-6.758972089923e-07,2.597903342250211e-07,6.070385798292745e-07,1.23393855271e-07,-1.208212829122e-06,-5.285078029122e-07
7,ktwo2015331045232-c07_ffi-cal.fits,66,Kepler,Kepler Photometer,66,19,2,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,284.7380684921587,-22.025615326474274,533.0,521.0,-0.0003599172792599,-0.001043999704853,0.001044118515088,-0.0003603740929592,2,2,6.016914205339362e-07,1.197094816703483e-07,6.42912207263661e-07,1.595308579934816e-07,7.065113474356467e-07,4.390567126386e-07,2,2,6.257094953805188e-07,-9.086527239701e-07,-6.038342449753e-07,-1.23076872447e-07,-6.292448770759e-07,-2.153074528477e-06,-1.188311501184e-06,-1.542050756782e-07,-7.081607971864e-07,-4.343898260169e-07
7,ktwo2015331045232-c07_ffi-cal.fits,67,Kepler,Kepler Photometer,67,19,3,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,283.4661623687428,-22.425238395889213,533.0,521.0,-0.0003514200429738,0.001047356487738,0.001047055879269,0.0003508916168709,2,2,5.126961597043386e-07,7.134226650402074e-08,6.610072833628438e-07,9.644453260696016e-08,6.059291012134565e-07,5.612553417435079e-07,2,2,-8.963165762047e-07,-1.213922921499e-06,-5.1404348853474e-07,-6.998467948321e-08,-6.608523330819e-07,-1.779407408816e-06,1.314201630628e-06,-1.037108017583e-07,-5.982921837991e-07,-5.657256497828e-07
7,ktwo2015331045232-c07_ffi-cal.fits,68,Kepler,Kepler Photometer,68,19,4,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,283.02942322054724,-21.210668342444297,533.0,521.0,0.0003480401253921035,0.001048218378145,-0.001048364258517,0.0003482313157275,2,2,5.730394550143374e-07,-4.186367713573e-07,-3.360149886769e-08,3.941969771459789e-07,3.264681985013279e-07,5.129328579488735e-07,2,2,-3.00261693405e-06,-1.838191787988e-07,-5.77241647263583e-07,4.220945980114e-07,3.410466469783e-08,1.063407119146e-06,-2.21810714223e-06,-3.940881446051e-07,-3.250266032575e-07,-5.071855158293e-07
7,ktwo2015331045232-c07_ffi-cal.fits,69,Kepler,Kepler Photometer,69,20,1,ICRS,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,283.76909303020227,-19.295763647144508,533.0,521.0,-0.001046178012432,-0.0003543487184504,-0.0003546846139099,0.001046339157999,2,2,5.691738187906695e-07,6.10024928324909e-08,3.158735650269e-07,1.508969685503e-07,5.486136052532343e-07,5.460022816744727e-07,2,2,3.490771807851637e-06,1.851018152043e-06,-5.737645514109e-07,-6.072873345291e-08,-3.015945504579e-07,1.790307856402e-06,6.268328448735159e-06,-1.588597565373e-07,-5.302120533389e-07,-5.39933581768163e-07
